,Long,Short
2008-01-02,-0.01751118868064887,0.024473685278503843
2008-01-03,0.0025028601375875702,0.01870952559046952
2008-01-04,-0.01631737752137713,0.03414364106763844
2008-01-07,0.0014274032409542392,0.004539204645547667
2008-01-08,-0.026810886474692364,0.03857615550257831
2008-01-09,0.008259492106479315,-0.022788658528057372
2008-01-10,0.007131937497147922,-0.04703623129746466
2008-01-11,-0.0028230322509680385,0.01805134759315995
2008-01-14,0.005121767320851034,0.01238714580246727
2008-01-15,-0.001492358277691752,0.04551198573544614
2008-01-16,0.011313336507727357,-0.020771151800160526
2008-01-17,-0.04065135434617436,0.03882339426560635
2008-01-18,-0.003251517233770118,0.014413156941033078
2008-01-22,0.011243612199362096,-0.05979988953041908
2008-01-23,0.046601075619937316,-0.06311512123727336
2008-01-24,0.020915727070930257,0.00715482024018288
2008-01-25,-0.015331489369161889,0.04156388395405934
2008-01-28,0.020018076326978197,-0.027314595099967053
2008-01-29,0.014787495368382397,-0.0007273517457731749
2008-01-30,0.001185570001300451,0.006872505450755651
2008-01-31,0.03263173484597526,-0.03524289809037036
2008-02-01,0.014498905002892826,-0.012088671655430483
2008-02-04,-0.017117699788659714,0.034732054810075366
2008-02-05,-0.007698421505817255,0.024105602061396614
2008-02-06,-0.02177534181895202,0.027898510766720185
2008-02-07,0.022085668364402254,-0.0208325319188881
2008-02-08,0.01763613240796048,0.017244125615624828
2008-02-11,-0.003002834965456902,-0.023091110815532424
2008-02-12,0.008702874236465374,0.008775813466894367
2008-02-13,0.0033437422631082403,-0.006761895575607113
2008-02-14,-0.012876976066406675,0.010171449166197211
2008-02-15,0.007826093303148273,-0.003930196813525988
2008-02-19,-0.016176320911805896,0.004180041900954556
2008-02-20,0.01330283283262298,-0.01938879817537704
2008-02-21,-0.008464379113946208,0.02142786025489929
2008-02-22,0.01489328333684875,-0.00045947988784871273
2008-02-25,0.023705430566281927,-0.016945969521430293
2008-02-26,0.014003171006884552,-0.02122780299534619
2008-02-27,0.0025594101038703297,0.0009642929718457038
2008-02-28,0.002564796998324392,0.018023911064221732
2008-02-29,-0.007197936162472196,0.034186780667699236
2008-03-03,0.013804277928968966,0.008329156564931573
2008-03-04,0.02498943698200965,0.0009093145319355678
2008-03-05,0.011480300911117536,0.012312121267275955
2008-03-06,-0.019446277830632398,0.008196704778565355
2008-03-07,0.023851175805366685,-0.0028652142558598936
2008-03-10,-0.01897058392245099,0.05415127330002469
2008-03-11,-0.0186063123250647,-0.005537656665570112
2008-03-12,0.0058153902800173185,0.02048174275086332
2008-03-13,0.010939271394455562,-0.02743509194490701
2008-03-14,-0.012471874898645385,0.033517582857096564
2008-03-17,0.009834025420134174,0.0005960482670283706
2008-03-18,0.02653048935474054,-0.015997128338999612
2008-03-19,-0.027888475924995604,0.024559373294273813
2008-03-20,0.009914308920762126,-0.02111721550328468
2008-03-24,0.021327668729141703,-0.0032818349020107608
2008-03-25,0.007165713860610046,0.0067514821007773505
2008-03-26,-0.0023985767650704258,0.016148930742223046
2008-03-27,-0.003802900940144782,0.03261549351362084
2008-03-28,-0.009799132773224839,0.038100670276338566
2008-03-31,0.007007144685938849,-0.004256966727778422
2008-04-01,0.02841679117082201,-0.043818211840588914
2008-04-02,-0.0016741649813408533,0.009608791296080077
2008-04-03,0.005663636462069466,0.0008351345941123745
2008-04-04,0.01064215631180564,0.0026312724197133817
2008-04-07,0.007786805346011461,0.018464902144230456
2008-04-08,0.005540532884096549,0.017044285957043704
2008-04-09,-0.0015045435715563492,0.02355837068086203
2008-04-10,0.007211703700097116,-0.005659123435376978
2008-04-11,-0.0039376357353708815,0.030987651208406
2008-04-14,0.004928490494132154,0.003828140782430789
2008-04-15,-0.00822174106510265,0.0023364738329519352
2008-04-16,0.01867359835316006,-0.017963730826747216
2008-04-17,0.00272938076701732,-0.004053076779153087
2008-04-18,0.0320424381086936,0.013306321854802483
2008-04-21,0.00527860602321506,-0.019742120176746435
2008-04-22,0.0018489812286220375,0.017463630641863848
2008-04-23,0.0023171354735281426,0.023936061715249025
2008-04-24,0.0022555726520733345,-0.009761823626038734
2008-04-25,0.0068611191429395315,-0.008797106044662962
2008-04-28,0.0032586361761416825,0.004309174926489645
2008-04-29,0.0060087195090923196,-0.0001899952690482598
2008-04-30,-0.014388574703913115,0.022092910202866557
2008-05-01,0.0018404128775867169,-0.026673067953616857
2008-05-02,0.0074695811465051,0.010308024206050459
2008-05-05,0.003887625027154873,0.007816903943391374
2008-05-06,0.013940463783241763,-0.01141235388852645
2008-05-07,-0.015295935509561176,0.030643776135890744
2008-05-08,0.0007497069697186886,0.02424777483572841
2008-05-09,0.019498968713348285,0.009936066859488646
2008-05-12,0.01637604011346101,-0.006734072994650076
2008-05-13,-0.0021276416940130827,-0.006258186213572148
2008-05-14,-0.005938941120591323,0.006058763179440341
2008-05-15,-0.004633797449874133,-0.01131653772226704
2008-05-16,0.0029245730380045853,0.0074768388522922224
2008-05-19,-0.0043546148797265925,0.004078059562475889
