,Long,Short
2004-01-02,0.004193562439388887,0.09397659872865642
2004-01-05,0.00834015621304881,0.07673394032294754
2004-01-06,0.0021717155129596264,0.08536497027681252
2004-01-07,0.020253940910848443,0.08831699972848121
2004-01-08,0.001658360043760443,0.06477557980368763
2004-01-09,-0.004044301806557992,0.09649431054176406
2004-01-12,0.0063372305525164485,0.07965202283315623
2004-01-13,0.005134911476145787,0.09490463171952317
2004-01-14,0.006327374330936353,0.08836017264687362
2004-01-15,0.005097504169040634,0.08222557040976503
2004-01-16,-0.0006695779372927535,0.050274075973902176
2004-01-20,0.008201719882156122,0.0854292802333233
2004-01-21,-0.0016129307234410083,0.07360560082085439
2004-01-22,-0.007304418792650225,0.09170279528776451
2004-01-23,-0.004719244181608862,0.08755845313129772
2004-01-26,0.02071223568874554,-0.008304310063837129
2004-01-27,-0.009078244827529326,0.013717111452956666
2004-01-28,-0.01762327052147955,0.09842411846758
2004-01-29,0.007603288211581049,0.08099738781449298
2004-01-30,0.006108203622597475,0.08203567104338393
2004-02-02,0.00721316594134388,0.10039724099131149
2004-02-03,0.011857229184316942,0.08654926661015641
2004-02-04,-0.00042495822181904953,0.09073033048789919
2004-02-05,-0.0009174461045377225,0.08522116955872906
2004-02-06,0.010160557897616163,0.07503320501697067
2004-02-09,0.000626802156955164,0.010313255716923597
2004-02-10,-0.000593965474192093,0.05775420012060466
2004-02-11,0.0037756631996228697,0.09401921820118074
2004-02-12,-0.0017947941708548521,0.08837949247897944
2004-02-13,0.004773406314933159,0.10259172015207782
2004-02-17,0.0118279534551469,0.08253303165113242
2004-02-18,-0.000776196444870425,0.09082691097635961
2004-02-19,0.0023647957484113193,0.11644288377992389
2004-02-20,-0.007257436991081567,0.09738650449205646
2004-02-23,0.02578842108180448,0.10182865186746318
2004-02-24,0.010436876689081099,0.08515590356457817
2004-02-25,0.03168509517161404,0.08887194799361718
2004-02-26,0.006441469032639357,0.09141981364932243
2004-02-27,0.04118048037367235,0.08864027957222465
2004-03-01,0.010811130164991578,0.07430108807583674
2004-03-02,0.003182834301516413,0.0956603725447565
2004-03-03,0.0032904982940479277,0.09996915602163534
2004-03-04,0.0015354932534004883,0.08672911765548358
2004-03-05,0.004618075488950502,0.08242028573784066
2004-03-08,-0.000556284158696263,0.10539518901323701
2004-03-09,0.003054621837773919,0.01718790173466548
2004-03-10,-0.005387332918661602,0.09768166027540559
2004-03-11,-0.00015583376789817248,0.089783507965814
2004-03-12,0.013289961166152497,0.07945549620526282
2004-03-15,-0.0033509072171976186,0.09967333549431542
2004-03-16,-0.00028654394583328414,0.09302818422422618
2004-03-17,0.022911156426697898,0.07923629306161649
2004-03-18,0.01205946898349013,0.011681088410439688
2004-03-19,0.0038332306517086857,0.09751381347869266
2004-03-22,0.0033731898202170375,0.10833552915563831
2004-03-23,-0.000559881871024026,0.08934045703638069
2004-03-24,-0.0017213638861262037,0.08743080575766565
2004-03-25,0.027340892163767394,-0.006901176772033846
2004-03-26,0.00817301828818504,0.08786677024253482
2004-03-29,0.017303208656932113,0.08376538700220483
2004-03-30,0.029791838419768547,0.09662251086242836
2004-03-31,0.00660075745135501,0.08852205527887166
2004-04-01,0.0018736531831558879,0.012191555839927416
2004-04-02,0.0378571770096662,0.08672339294944018
2004-04-05,0.01584476053747371,0.1055100680745527
2004-04-06,0.0044106713630668315,0.008436334027994753
2004-04-07,0.002186510784230644,-0.001453035421674209
2004-04-08,-0.005103883977949997,0.1030858190031064
2004-04-12,-0.002686980209368661,0.0867331698395726
2004-04-13,-0.014769104196008164,0.0381373543772506
2004-04-14,0.0076982515652262,0.08852899542182432
2004-04-15,-0.01202170810441403,0.09006433800057129
2004-04-16,-0.005684928588835669,0.08546298029545692
2004-04-19,0.008236618558777376,0.08816856743950698
2004-04-20,-0.0014983087972198605,0.014691825594168751
2004-04-21,0.011208033825684537,0.07397047669218679
2004-04-22,0.0249318095663132,0.05736765966072745
2004-04-23,0.0007561031618775526,0.08882501834668698
2004-04-26,-0.008628014226063806,0.10011708649453568
2004-04-27,0.0014545066805479734,0.10327260359141913
2004-04-28,-0.013557793399105044,0.09273107746129866
2004-04-29,-0.006565870163093046,0.09697775230915598
2004-04-30,-0.018410161299380723,0.08750556156571518
2004-05-03,0.0045668964827324295,0.08449323773531706
2004-05-04,0.00905271678211229,0.005677145450919685
2004-05-05,0.007603888172074203,0.0015199696168507915
2004-05-06,-0.002347287968641798,0.10131152878507776
2004-05-07,-0.010712379632314074,0.07673624448691035
2004-05-10,0.009195097799300056,0.09024977346123916
2004-05-11,0.013257598096372525,0.08507643590134806
2004-05-12,0.010743937486267485,0.09142232583748887
2004-05-13,-0.00015945270247802457,0.0940809366536836
2004-05-14,0.006333797011696373,0.09181335409530236
2004-05-17,0.004839545963431546,0.09201717149606904
2004-05-18,0.010101021024701552,0.08646463563106377
2004-05-19,-0.013135927214200283,0.0961549900814245
2004-05-20,-0.0016370356249235107,0.09290495609521354
2004-05-21,-0.009570328949953522,0.09289627774698977
2004-05-24,-0.004395774237854843,-0.001332352245005508
2004-05-25,0.010591506895917624,0.06562587483685711
2004-05-26,0.011759560512114053,0.08283299552161907
2004-05-27,-0.006453065364606159,0.0033423120474838862
2004-05-28,0.005031582877473406,0.08813750148348184
2004-06-01,0.011258251334220893,0.08711077342508977
2004-06-02,0.0010619664306579014,0.08394268072806865
2004-06-03,-0.009599859344266336,0.0970121358505463
2004-06-04,-0.0002875510939957859,0.08829161574456626
2004-06-07,-0.00028699012783413026,0.08027365802812209
2004-06-08,0.011637906096501182,0.08928856094830423
2004-06-09,-0.00395400973174973,0.10376467210200144
2004-06-10,0.00047916453107935684,0.08193718597116376
2004-06-14,-0.003945906588369718,0.097737981127347
