,Long,Short
2005-01-03,-0.006549637516021722,0.011186702197714615
2005-01-04,-0.00675983578435072,0.09981746767496397
2005-01-05,-0.0010189158249773289,0.09346748646339395
2005-01-06,-0.0012553468047886262,0.08840139160391326
2005-01-07,-0.003461290824261376,0.09821908484010103
2005-01-10,0.06889681065376424,-0.0022260137578734686
2005-01-11,-0.009040645173318118,0.08659682388880115
2005-01-12,0.015263783301220213,0.0003359967831049082
2005-01-13,0.013291799113577963,0.01194023361245874
2005-01-14,0.003921488525623629,-0.002123295026111327
2005-01-18,0.03521592976954473,0.07431252787774802
2005-01-19,-0.007505622373310006,0.02233751720785787
2005-01-20,-0.0043171608894300275,-0.004068506376563863
2005-01-21,-0.00662838435881542,0.004375348834717796
2005-01-24,-0.007555047283237049,0.09157180496080329
2005-01-25,0.011299376469719602,0.0006602967979641106
2005-01-26,0.011161801394490101,0.08025311899852065
2005-01-27,-0.004480479503251034,0.09056122512182854
2005-01-28,0.004228170089791905,0.0928453897407856
2005-01-31,0.03015287386704344,0.0955215341886967
2005-02-01,0.02727982058737268,0.07274620644742237
2005-02-02,0.008273342086678714,0.0719758944062418
2005-02-03,0.00012213125484101807,0.08340031447072252
2005-02-04,0.0011662842768569992,0.08528718862112619
2005-02-07,0.0057088011675425765,0.08551869350066141
2005-02-08,0.0073264406151481555,0.08658803249549518
2005-02-09,0.016862118168875916,0.10142805544957115
2005-02-10,0.0022488829560548874,0.09351666061901945
2005-02-11,0.030523370352812718,0.09229981013886532
2005-02-14,-0.0038565756151729635,0.08282481315692161
2005-02-15,0.0034001610677567794,0.07864442037084178
2005-02-16,0.016845054007533555,0.09070949804708514
2005-02-17,-0.0021250261559172976,0.09515439901646497
2005-02-18,-0.0045139695205345,0.07944812479194958
2005-02-22,-0.005069851770723865,0.09370006609376247
2005-02-23,0.01699988605925784,0.09924635610799559
2005-02-24,0.03170792613447711,0.08752730213827195
2005-02-25,0.009442912417042704,0.07203120742170432
2005-02-28,0.001858609740138406,0.09319987517108479
2005-03-01,0.0264861832549124,0.07767711577635647
2005-03-02,0.02821986346334331,0.09215126082589979
2005-03-03,-0.0008348531382984748,-0.004822385380946659
2005-03-04,0.011673159977394477,0.08654640058843918
2005-03-07,0.01998927456242333,0.08792827076286168
2005-03-08,0.004345353628853965,0.09648223454765914
2005-03-09,0.007059355030476744,0.09754689706129727
2005-03-10,0.002502478848242873,0.006285470047205833
2005-03-11,-0.0029156885759953123,0.09296438748731481
2005-03-14,-0.008948056654906566,0.001443161311322294
2005-03-15,-0.014622840030683083,0.09511021686676428
2005-03-16,-0.0014188106180883064,0.09472617288537377
2005-03-17,0.009850277786918892,0.09272157115219153
2005-03-18,-0.00684550019464073,0.08799104310760676
2005-03-21,0.012279100917639452,0.06724922340564812
2005-03-22,-0.009585183748862924,0.08414173450278938
2005-03-23,0.008593327466182387,0.0936590753799529
2005-03-24,0.013838472113268852,0.0923336637644501
2005-03-28,0.007455726098862669,0.09308825066302077
2005-03-29,0.00231685026503643,0.09089457256420569
2005-03-30,0.01798860950359151,-0.006361964038472012
2005-03-31,0.007155575422120364,0.08515836661421808
2005-04-01,-0.014475161665272651,0.10017496453643752
2005-04-04,0.011624427948097227,0.09264440095919788
2005-04-05,0.00582480419634458,0.09272846303994338
2005-04-06,-0.004076822929820201,0.09047400310489026
2005-04-07,0.013238600915024167,0.08619136736773254
2005-04-08,-0.005587328636942524,0.09723286945044787
2005-04-11,-0.0025803378194924065,0.09957321321939758
2005-04-12,0.010363676347821094,0.08392324340921416
