,Long,Short
2022-01-03,-0.004916346974202235,0.010209740872988116
2022-01-04,-0.007981098825004673,-0.007676250226162806
2022-01-05,-0.03237471474298944,0.029941057141374426
2022-01-06,0.010676924568589884,0.009948033796646683
2022-01-07,-0.026680568882363177,-0.0008626762078848937
2022-01-10,0.028544024148558122,0.009287318180583504
2022-01-11,0.010702665879820683,-0.003942499193344928
2022-01-12,0.0012666063326316034,0.004185024026663153
2022-01-13,-0.00939129535139549,0.0178781899482638
2022-01-14,0.004660652037716107,-0.0052683743271215834
2022-01-18,-0.015080313812086221,0.017619883908364397
2022-01-19,-0.019792185325948498,0.017561238951061264
2022-01-20,-0.027469175431583125,0.01150680787031878
2022-01-21,-0.022004889299197493,0.01108167199086917
2022-01-24,0.043883843232869625,-0.01852920610107308
2022-01-25,-0.010152487693842716,-0.021872676184366592
2022-01-26,-0.015227694400561764,0.013207170948719493
2022-01-27,-0.010218196731772166,0.018243227560842977
2022-01-28,0.021969884283236096,-0.01361130754006935
2022-01-31,0.03588794170075429,-0.0188394963131851
2022-02-01,0.017669252662857682,-0.005303993306493737
2022-02-02,-0.0013613502661703359,-0.003796281395455314
2022-02-03,-0.005845497221956241,0.008330289072923481
2022-02-04,0.0015946960625443873,0.0014499538215028362
2022-02-07,-0.002203103213204971,-4.118959482962703e-05
2022-02-08,0.021862649928412425,0.002813959003315414
2022-02-09,0.009254699503462438,0.006209183000904839
2022-02-10,-0.003961333697380387,0.0016680157054612898
2022-02-11,-0.011643081830403513,-0.005915444794539948
2022-02-14,0.003651830426780911,0.02358453733468896
2022-02-15,0.020481491748417957,-0.014268744246890152
2022-02-16,0.018806019838703936,-0.012221928810738681
2022-02-17,-0.029345508589638268,0.011252812253060596
2022-02-18,-0.017610969882621598,-0.005658789112403595
2022-02-22,-0.003244616791050525,0.0422253107507217
2022-02-23,-0.02354094361297405,0.01611016066878588
2022-02-24,0.11657169265101028,0.025328716178443213
2022-02-25,0.02312680850731219,-0.01772825230043943
2022-02-28,0.01882415200313995,-0.04962259297269876
2022-03-01,-0.009170447987803554,-0.010156355377661153
2022-03-02,0.03962363357784833,-0.0005951215813867594
2022-03-03,-0.01388581258892856,-0.010577906521912105
2022-03-04,-0.029407533734560943,-0.014861911660813253
2022-03-07,-0.04441660227592246,-0.00379524048242631
2022-03-08,0.002469512636485005,0.005053829024728529
2022-03-09,0.021110193434494596,-0.0007852865276408716
2022-03-10,0.0181688300571897,-0.017939664208669694
2022-03-11,-0.03791665067532977,0.003954220705623013
2022-03-14,-0.01883881470048695,0.0032438542856475404
2022-03-15,0.029224382420801543,-0.004455467102548416
2022-03-16,0.004800916026566104,-0.01026130621520791
2022-03-17,0.022360931090022997,-0.02939946181846804
2022-03-18,0.01882578164933336,-0.01917700701211038
2022-03-21,0.005391120480700262,0.007497617892932929
2022-03-22,0.01313068085055379,-0.010590814852580654
2022-03-23,-0.01141400966386159,-0.00014372416880932272
2022-03-24,0.030723023133942484,0.0025721193478998373
2022-03-25,-0.0028309548448221646,-0.013400912473051207
2022-03-28,0.01958752009278686,0.00408364483098248
2022-03-29,0.02468100701148328,-0.003185728020768308
2022-03-30,-0.005713410500992067,0.0065297091334499905
2022-03-31,-0.020780229503807555,0.0034457553025523334
2022-04-01,-0.010253934650494512,0.0005587089693743108
2022-04-04,0.006901976237068308,-4.959271402078524e-05
2022-04-05,-0.007368445995211604,0.01596488037114635
2022-04-06,-0.01281468825960298,-0.0064636410599356545
2022-04-07,-5.399273914742375e-05,-0.009307452811739846
2022-04-08,-0.008724067761387256,-0.020057263954665772
2022-04-11,-0.004415623678108138,0.020042614728319353
2022-04-12,-0.025241222455987977,-0.001076582938858861
2022-04-13,0.027843086255811778,-0.005139039677193624
2022-04-14,0.0038609397162526872,-0.002513769147735945
2022-04-18,0.006428916245500782,-0.011454818662294896
2022-04-19,0.013776854319372001,-0.00442418021371801
2022-04-20,-0.006119426525845173,0.025640390072728537
2022-04-21,-0.06342012998180405,0.02139820268207384
2022-04-22,-0.02876029949433089,0.021906301271217198
2022-04-25,0.0003311539905738292,-0.010895985929273566
2022-04-26,-0.017247558820694443,0.03369424887114526
2022-04-27,0.0013126069550102204,-0.005028470444423716
2022-04-28,0.005360215731275398,-0.009800953717140903
2022-04-29,-0.024449574493680237,0.03114688594373589
2022-05-02,0.010896366455557981,-0.0192716534527649
2022-05-03,0.019947110727901764,-0.021291330890803227
2022-05-04,0.026118133921750043,-0.02086272881521265
2022-05-05,-0.020578001450196216,0.02297654082822028
2022-05-06,-0.012043185161299397,0.006094049357794007
2022-05-09,-0.04870123644153136,0.0512522744232123
2022-05-10,-0.01614163998917887,0.013183118575950304
2022-05-11,-0.00806965467786378,0.029348305035925847
2022-05-12,0.017304149342096332,-0.025092999456717613
2022-05-13,0.01364682270839207,-0.02217895412028086
2022-05-16,-0.008035125818043143,0.008083522781672792
2022-05-17,0.0023848325401677694,0.004632592408629965
2022-05-18,-0.045665399182669375,0.045893099694204874
2022-05-19,0.011658699878187717,-4.620750099681991e-06
2022-05-20,-0.01400690860433088,0.0042955159209083545
2022-05-23,0.007648663169795722,-0.010171281673828636
2022-05-24,-0.009618491149542963,0.014838027938472342
2022-05-25,0.04197507621124989,-0.03638845224228053
2022-05-26,0.03948920997688954,-0.007560906089015629
2022-05-27,0.01668799806132306,-0.03496191572858252
2022-05-31,0.000860834485648021,0.02204382422856723
2022-06-01,-0.011281318749967805,0.01877651821724281
2022-06-02,0.028584233978120887,-0.032130539277831736
2022-06-03,0.0024161872588273625,0.007828745883785815
2022-06-06,-0.00741105826280658,0.007539988310139367
2022-06-07,0.018269327406641788,-0.030410021272294595
2022-06-08,-0.009062237176412824,0.005449750857146818
2022-06-09,-0.03597656926455454,0.02941833690339509
2022-06-10,-0.014628233208482411,0.01584127192974477
2022-06-13,-0.02905477937211016,0.016907043871890837
2022-06-14,-0.012569402499968008,0.013485045117149342
2022-06-15,-0.01360515836754742,-0.001457043543554204
2022-06-16,-0.036703262900176024,0.016848252812020802
2022-06-17,-0.033328704532218624,-0.00047938237280941153
2022-06-21,0.019736343804607603,-0.0011588122769729426
2022-06-22,0.01544075312883877,-0.01711987811157618
2022-06-23,-0.05700274140855425,-0.031041699544906674
2022-06-24,-0.0006702891466591864,-0.014458563590241924
2022-06-27,0.0198942067578479,0.019486669296062242
2022-06-28,-0.009493060778100759,0.02860872970879196
2022-06-29,-0.007735004729668859,0.03123208167904633
2022-06-30,0.0076136372679500245,0.013127774002322179
2022-07-01,-0.0017047389401697367,-0.02079080136037472
2022-07-05,0.01584296219860808,-0.057399483810355714
2022-07-06,-0.006079516287814057,0.012612241921068145
2022-07-07,0.01632755732614488,-0.028487593318409044
2022-07-08,0.0023778937716418813,-0.0006924623565647048
2022-07-11,-0.002275095678628081,0.021372096588652544
2022-07-12,-0.009203450064046225,-0.004858332926321507
2022-07-13,0.01910640482749514,-0.019865168952299818
2022-07-14,0.005429880585284675,0.008017620096367006
2022-07-15,0.01713984834699227,-0.013659150477396487
2022-07-18,-0.003418065483233412,0.01333387355399518
2022-07-19,0.030665320554417064,-0.027657367031347933
2022-07-20,-0.00020666855312532207,-0.025229782277059555
2022-07-21,0.002702014807146047,-0.013517632591961348
2022-07-22,-0.011691624347174167,0.02355967106107566
2022-07-25,0.012400605456033742,0.01230676020349648
2022-07-26,-0.0057050561093297866,0.019790608310404266
2022-07-27,0.024449504376447374,-0.019747828981751092
2022-07-28,-0.003582492951367111,-0.014623860559647917
2022-07-29,0.009213533607283797,-0.015402273181140258
2022-08-01,0.009626485047614652,-0.010423252633609204
2022-08-02,0.00343628931206158,-0.012167497528807747
2022-08-03,-0.00998693429462274,0.015337152219059314
2022-08-04,-0.03810176899574683,-0.008523198088137441
2022-08-05,0.027639805280621786,-0.015855770892050515
2022-08-08,0.0029376528444930994,0.008307866389304853
2022-08-09,0.008619198796561357,0.03316504841368249
2022-08-10,0.014466858535326255,-0.007731793516721397
2022-08-11,0.007619374519707067,0.021026834577032704
2022-08-12,0.009841372694199834,-0.019105357099933683
2022-08-15,0.011792276262128842,-0.010541848231609974
2022-08-16,-0.010491401800809685,-0.00214501100145158
2022-08-17,-0.0008233748438462918,0.010948049840366781
2022-08-18,-0.005451014892063333,-0.004911494262783122
2022-08-19,-0.0011860026076905283,-0.000755642903310283
2022-08-22,-0.013997599737140366,0.004021467682492441
2022-08-23,-0.001982796048325275,-0.006363766594890385
2022-08-24,0.01716022918094854,-0.007658668705676141
2022-08-25,0.005963557837280364,-0.01228519911373308
2022-08-26,-0.024786903505136747,0.04113887887296691
2022-08-29,0.004949153906842807,-0.0062101966235582505
2022-08-30,-0.011648590200683396,0.014715683038725325
2022-08-31,-0.004760276069968206,0.010484981597294395
2022-09-01,0.0025912908976315485,-0.018207316266206874
2022-09-02,-0.002301086055746615,0.020630172318569107
2022-09-06,-0.010287150280831414,0.018721047745927356
2022-09-07,0.012491775567915031,-0.037381362626244766
2022-09-08,0.004203470091908123,-0.028055325186699665
2022-09-09,0.011170768708272072,-0.008867347384309809
2022-09-12,-0.0011282840451679933,-0.004372467206298691
2022-09-13,-0.0032158241860430815,0.014994046023332019
2022-09-14,-0.005852357230778893,-0.011551406308847356
2022-09-15,-0.01060583851551985,-0.0024559039353123312
2022-09-16,0.0015207997155094577,-0.01500091090554494
2022-09-19,0.03815276074580887,-0.01133539737762217
2022-09-20,-0.012893355077421642,0.014919677066140436
2022-09-21,-0.024145212963051065,0.03133386091901552
2022-09-22,-0.030583463249253418,0.010771208240261853
2022-09-23,-0.02298550492060719,0.0071278758462226645
2022-09-26,-0.024627581390289553,0.018734749080994928
2022-09-27,-0.003650075095569938,0.013836616760258635
