,Long,Short
2001-01-02,-0.0024834092428595357,0.027994642762521227
2001-01-03,0.0994759244702212,-0.04940864163143142
2001-01-04,-0.028373626741759896,-0.006342408291143686
2001-01-05,0.004394379898753509,0.0317113103456401
2001-01-08,0.0019728520552637963,-0.03546890479170256
2001-01-09,-0.0010636020620729326,-0.008975322039206712
2001-01-10,0.022530871531437336,-0.008398654734294997
2001-01-11,0.018213858663743688,-0.020495389835698118
2001-01-12,0.004873652773569592,0.018264222433323152
2001-01-16,0.02882267530153998,0.00932931921749396
2001-01-17,-0.00194466019801669,0.022005544878619332
2001-01-18,-0.00956032194406079,-0.049154111076674764
2001-01-19,-0.011971549210371978,0.012459003182868966
2001-01-22,0.010415678214831603,-0.00803871162350881
2001-01-23,0.03725663159893128,-0.014417246505818115
2001-01-24,0.0032613091437202367,-0.00794452437485783
2001-01-25,0.00318437803009205,-0.012129972432683388
2001-01-26,0.0044541998672675606,0.004721685363432049
2001-01-29,0.025529199336901343,-0.005320795584296667
2001-01-30,0.02318477149472855,-0.007220349854876152
2001-01-31,0.002662599364809115,0.023263370251967543
2001-02-01,0.009656805741653207,-0.005144971358292538
2001-02-02,-0.009234683044007019,0.032217031602945326
2001-02-05,-0.0020573830114143377,-0.004709445351786856
2001-02-06,-0.0008679723260710204,0.010918378512178339
2001-02-07,0.01020084590059651,0.01106208496988952
2001-02-08,0.002564502849498507,0.021934354108781272
2001-02-09,-0.008344247268005289,0.018932331229933475
2001-02-12,0.026328988591746972,-0.005332630606293997
2001-02-13,0.0048541798682181225,0.03321991952182109
2001-02-14,0.006824821222651023,-0.0363952888935955
2001-02-15,0.00930141974797578,-0.004456687694992601
2001-02-16,-0.0005337228404479588,0.018363654985225786
2001-02-20,-0.04326388706892813,0.06402460774432553
2001-02-21,-0.017927988900372716,0.00870498988949825
2001-02-22,0.006700567347490027,0.006185594684487805
2001-02-23,0.03245593455928586,0.00482780310394082
2001-02-26,0.011568531017380247,0.004005372027225351
2001-02-27,0.009929171913912394,0.031059194363082
2001-02-28,-0.018752296303619742,0.030417561233674485
2001-03-01,0.0076919576764555965,-0.049789747668540975
2001-03-02,0.029842696275773583,-0.007913800930514503
2001-03-05,0.008013122538006557,-0.005389119307945123
2001-03-06,0.00895895400059694,0.012769820932368748
2001-03-07,0.01544743645666834,-0.019422554620403255
2001-03-08,0.007061538811788015,-0.0007209942595428065
2001-03-09,-0.013392543192740424,0.014258039097654895
2001-03-12,-0.03325840173877305,0.019430507935793893
