,Long,Short
2009-01-02,0.042528493282297665,-0.009543301917560842
2009-01-05,-0.014546528760474775,0.0007971784154248596
2009-01-06,0.028867624935492754,-0.044220052611079884
2009-01-07,-0.01777860175653353,0.04825065015922876
2009-01-08,0.02611349286990918,-0.04445593993967508
2009-01-09,-0.02239578697490068,0.06139300172642799
2009-01-12,-0.041288065095997306,0.04284102334261557
2009-01-13,0.018216457110224016,-0.023951672789548628
2009-01-14,-0.008022462301791511,0.005967529552396489
2009-01-15,-0.010093041299980333,0.027091404443715696
2009-01-16,-0.05353990380695225,0.006495864652042138
2009-01-20,-0.12663288437639728,0.07856764285052625
2009-01-21,0.05968981804564037,-0.026324146820467985
2009-01-22,-0.02129579066465076,0.014297579909252367
2009-01-23,0.025045314198932345,-0.035579454992124504
2009-01-26,-0.078542138781533,0.022861590204129967
2009-01-27,-0.005616477760899186,0.003526716273095454
2009-01-28,0.03102958405502032,-0.020161724254413472
2009-01-29,-0.06623603076729896,0.047095551571475235
2009-01-30,-0.029145295265529603,0.021863293656697626
2009-02-02,0.028011190316792813,-0.014756392887030878
2009-02-03,-0.06098718648480156,0.0153664260816611
2009-02-04,-0.07379531387820616,0.01049234268301662
2009-02-05,0.0783028411683756,-0.03397183867044144
2009-02-06,0.09422732106109423,-0.029105505408005206
2009-02-09,-0.0030463024988726882,0.018492210228881277
2009-02-10,-0.12664412612652734,0.13122151046224445
2009-02-11,0.010842023811700541,0.011569227575004415
2009-02-12,0.01235151495576543,-0.0332286555724691
2009-02-13,-0.00855231867960815,0.03320969620376842
2009-02-17,-0.0405669670344457,0.0517911814771192
2009-02-18,-0.012915278623235715,0.02728015897508058
2009-02-19,-0.0812899062095078,0.1177054818432022
2009-02-20,0.03245515584440288,0.018827550736355635
2009-02-23,-0.04953992531513307,0.08586859820263512
2009-02-24,0.03517006276274084,-0.06411240386142045
2009-02-25,-0.027493191188282882,0.024752535591604053
2009-02-26,-0.051051883415809796,0.04257578587907492
2009-02-27,0.015512936824965573,-0.014580273759253814
2009-03-02,-0.016912978910742515,0.08626997543042149
2009-03-03,-0.05145491966841333,0.06435696687984728
2009-03-04,-0.031955657344586906,0.026630519339734305
2009-03-05,-0.05519306019686493,0.07115143516198384
2009-03-06,-0.041396943601160155,0.046301192853207065
2009-03-09,0.019334020843748613,-0.01867475607692386
2009-03-10,0.085119432074551,-0.07109342935148451
2009-03-11,0.011634971888911239,0.0069675202648261545
2009-03-12,0.14451232759183177,-0.07122266766006266
2009-03-13,0.005762341202180776,0.020535123941439658
2009-03-16,-0.011595223485570271,0.0333171749931611
2009-03-17,0.03699193431588669,-0.04202628121137927
2009-03-18,0.030991350765420887,-0.1527934869006094
2009-03-19,-0.017036165225758237,0.09006779755455895
2009-03-20,-0.0896921119259682,0.022471129332894125
2009-03-23,0.0671594113414872,-0.03941764227752524
2009-03-24,-0.004901449541953706,0.0008880901812249209
2009-03-25,0.011293960836108386,0.005974125714628453
2009-03-26,0.029929108755205082,-0.03401265433568688
2009-03-27,0.023510589731085642,0.006489696423009783
2009-03-30,-0.05049639742958695,0.07209886560392588
