,Long,Short
2005-01-03,-0.02537450186272965,0.012543646503840312
2005-01-04,-0.02171659518740874,0.09548141505267269
2005-01-05,-0.0033288347078630266,0.0935950239616271
2005-01-06,-0.005261343691408027,0.08557649040938123
2005-01-07,-0.0029285531285143775,0.09098807121815758
2005-01-10,0.03840628355021005,0.003344765170745767
2005-01-11,-0.0054452785707543635,0.08825234417366101
2005-01-12,0.004682190354391635,-0.00795513899175262
2005-01-13,-0.0025799356795651817,0.0018205659156529386
2005-01-14,0.003916593064542973,-0.005858143636869884
2005-01-18,0.010748240646981311,0.06138348254583139
2005-01-19,-0.007588484515657379,0.009242092124295498
2005-01-20,-0.0013057725794715536,-0.0009380477585829383
2005-01-21,-0.012288257573362571,-0.0026731484744213383
2005-01-24,-0.016698059671052812,0.09119419829848015
2005-01-25,0.007414119428957378,-0.00260067304256244
2005-01-26,-0.010311864609431853,0.0524140759213115
2005-01-27,-0.0011323727309843212,0.09642424936578278
2005-01-28,0.007488989930474144,0.08510637623463292
2005-01-31,0.008712048810203831,0.08854876322059813
2005-02-01,0.015818181387511565,0.08217221896311039
2005-02-02,0.0050186644591542874,0.07469384589403397
2005-02-03,0.007211674103832499,0.08102728315242942
2005-02-04,0.016480504251104856,0.08592573412082957
2005-02-07,0.0002184368341920928,0.09048364499221193
2005-02-08,0.008927679215426665,0.09524990234465526
2005-02-09,0.01507803266035298,0.10193468425648784
2005-02-10,-0.0036760933357889215,0.08972044663737672
2005-02-11,0.038757571247644874,0.08108881273837673
2005-02-14,-0.004119341290009393,0.07937945616872753
2005-02-15,0.008096800882113763,0.0781254002321094
2005-02-16,0.004955346267389371,0.08617574301034672
2005-02-17,-0.012840405932566735,0.09466413908317996
2005-02-18,0.004280860472916659,0.08917367068026048
2005-02-22,0.0014678897123069912,0.09979813364084304
2005-02-23,0.006342071680007444,0.08328691501956795
2005-02-24,-0.0010947880310639203,0.06479564995889975
2005-02-25,0.013713667554371377,0.08006936705531419
