,Long,Short
2015-01-02,-0.0076606788630602775,0.00020418798659169735
2015-01-05,-0.0047742019508706934,0.024974547001419968
2015-01-06,-0.004656244880741988,0.009067844945632609
2015-01-07,0.007896226293227981,0.0040948376321606975
2015-01-08,0.009491564660947239,-0.008034497133942452
2015-01-09,-0.010483242298084228,0.009788719193865193
2015-01-12,-0.004409156549559023,0.015708824241017938
2015-01-13,-0.01490846932863179,0.014092840950378693
2015-01-14,0.004929288713337065,-0.005844468019052118
2015-01-15,-0.002248345866732482,0.026142063845521302
2015-01-16,0.020443490132111976,-0.018194326369705815
2015-01-20,0.000700406346585214,-0.004814521080525236
2015-01-21,0.014762160774922184,-0.01019292776665608
2015-01-22,0.019187249116443584,0.010869237385808639
2015-01-23,-0.001012671391825859,-0.00011571159591435842
2015-01-26,0.007785596134553008,-0.015475566589249446
2015-01-27,0.00023943771929768598,-0.011225545673358261
2015-01-28,-0.016547503798061504,0.031343621721759383
2015-01-29,0.003456344775518494,0.0025800066978330705
2015-01-30,-0.00871038829722547,-0.004624587291752869
2015-02-02,0.021058305126016363,-0.014675292927960193
2015-02-03,0.02041088008799341,-0.019172644500811555
2015-02-04,0.005388690162231191,0.008794865999915224
2015-02-05,0.002179375253299742,-0.015865333208533082
2015-02-06,-0.006223856397780248,0.001585410523037678
2015-02-09,0.00515999546241237,0.001493855971995295
2015-02-10,0.0007513168242233137,0.002088471452799434
2015-02-11,0.0012014200457993284,0.002920894744173208
2015-02-12,0.009882544932276194,0.0027223282441974474
2015-02-13,0.0010964147349004194,-0.006795219118052853
2015-02-17,0.0053374327767199085,-0.00944608835791283
2015-02-18,0.00013759976565946852,-0.009689923717632632
2015-02-19,0.003086426048753044,-0.017700365814651352
2015-02-20,0.008648626718719365,0.006001970832331583
2015-02-23,0.0061494082545931585,0.004591142081316513
2015-02-24,0.0008066407147799936,-0.0006810230853812715
2015-02-25,0.0008347705223897606,0.0008418235401133067
2015-02-26,0.0014710119025052703,0.02191253946505143
2015-02-27,-0.0029931524615432357,0.005601796650000435
2015-03-02,0.001555052659678291,0.0047337073512565666
2015-03-03,-0.007227853777351944,-0.006405796919492968
2015-03-04,-0.000261812824300478,-0.008581055054993226
2015-03-05,-0.00017460635827798443,-0.0006865864573260217
2015-03-06,-0.0003040272059001925,0.012127635745560727
2015-03-09,0.004589586865080986,0.010056578218176404
2015-03-10,-0.014168584250595695,0.010853031313184014
2015-03-11,-0.0027290364933812094,-0.0015213567661507056
2015-03-12,0.01538196141173973,0.017311009281684518
2015-03-13,-0.001311162092395135,0.0011926463565524181
2015-03-16,0.008255305464670171,-0.0072812494971160715
2015-03-17,0.006071939605613497,-0.0015786278933523467
